Store,Date,Product_Category,Category_Sales
34,2010-04-20,Furniture,9520
34,2010-04-20,Toys,7699
34,2010-04-20,Health,6355
34,2010-04-20,Books,2464
34,2010-04-20,Sports,3034
34,2010-04-27,Electronics,4590
34,2010-04-27,Clothing,7839
34,2010-04-27,Grocery,9694
34,2010-04-27,Furniture,7507
34,2010-04-27,Toys,9680
34,2010-04-27,Health,8367
34,2010-04-27,Books,4837
34,2010-04-27,Sports,2426
34,2010-05-04,Electronics,2599
34,2010-05-04,Clothing,2834
34,2010-05-04,Grocery,1038
34,2010-05-04,Furniture,3914
34,2010-05-04,Toys,7438
34,2010-05-04,Health,9230
34,2010-05-04,Books,1186
34,2010-05-04,Sports,9941
34,2010-05-11,Electronics,6057
34,2010-05-11,Clothing,3831
34,2010-05-11,Grocery,5557
34,2010-05-11,Furniture,1668
34,2010-05-11,Toys,6350
34,2010-05-11,Health,3753
34,2010-05-11,Books,6369
34,2010-05-11,Sports,5873
34,2010-05-18,Electronics,4546
34,2010-05-18,Clothing,5748
34,2010-05-18,Grocery,1181
34,2010-05-18,Furniture,7145
34,2010-05-18,Toys,4241
34,2010-05-18,Health,3923
34,2010-05-18,Books,2445
34,2010-05-18,Sports,8139
34,2010-05-25,Electronics,2308
34,2010-05-25,Clothing,9571
34,2010-05-25,Grocery,2855
34,2010-05-25,Furniture,9747
34,2010-05-25,Toys,5667
34,2010-05-25,Health,1108
34,2010-05-25,Books,9256
34,2010-05-25,Sports,7034
34,2010-06-01,Electronics,8852
34,2010-06-01,Clothing,6720
34,2010-06-01,Grocery,4927
34,2010-06-01,Furniture,3497
34,2010-06-01,Toys,3976
34,2010-06-01,Health,1740
34,2010-06-01,Books,1470
34,2010-06-01,Sports,2665
34,2010-06-08,Electronics,4990
34,2010-06-08,Clothing,9301
34,2010-06-08,Grocery,5389
34,2010-06-08,Furniture,3262
34,2010-06-08,Toys,1959
34,2010-06-08,Health,2559
34,2010-06-08,Books,1680
34,2010-06-08,Sports,4773
34,2010-06-15,Electronics,5991
34,2010-06-15,Clothing,2950
34,2010-06-15,Grocery,5694
34,2010-06-15,Furniture,8057
34,2010-06-15,Toys,5762
34,2010-06-15,Health,3067
34,2010-06-15,Books,9148
34,2010-06-15,Sports,8356
34,2010-06-22,Electronics,7508
34,2010-06-22,Clothing,2992
34,2010-06-22,Grocery,4231
34,2010-06-22,Furniture,3513
34,2010-06-22,Toys,2861
34,2010-06-22,Health,6945
34,2010-06-22,Books,6328
34,2010-06-22,Sports,3313
34,2010-06-29,Electronics,1769
34,2010-06-29,Clothing,8136
34,2010-06-29,Grocery,4562
34,2010-06-29,Furniture,2359
34,2010-06-29,Toys,2256
34,2010-06-29,Health,8883
34,2010-06-29,Books,9264
34,2010-06-29,Sports,6120
34,2010-07-06,Electronics,6628
34,2010-07-06,Clothing,9674
34,2010-07-06,Grocery,3242
34,2010-07-06,Furniture,9594
34,2010-07-06,Toys,7147
34,2010-07-06,Health,1764
34,2010-07-06,Books,8963
34,2010-07-06,Sports,2835
34,2010-07-13,Electronics,9995
34,2010-07-13,Clothing,7068
34,2010-07-13,Grocery,4002
34,2010-07-13,Furniture,8126
34,2010-07-13,Toys,3819
34,2010-07-13,Health,4124
34,2010-07-13,Books,4195
34,2010-07-13,Sports,9501
34,2010-07-20,Electronics,7995
34,2010-07-20,Clothing,7841
34,2010-07-20,Grocery,7156
34,2010-07-20,Furniture,3256
34,2010-07-20,Toys,1434
34,2010-07-20,Health,9078
34,2010-07-20,Books,7019
34,2010-07-20,Sports,1849
34,2010-07-27,Electronics,9298
34,2010-07-27,Clothing,3671
34,2010-07-27,Grocery,9311
34,2010-07-27,Furniture,7210
34,2010-07-27,Toys,9144
34,2010-07-27,Health,6816
34,2010-07-27,Books,6788
34,2010-07-27,Sports,3161
34,2010-08-03,Electronics,4716
34,2010-08-03,Clothing,9951
34,2010-08-03,Grocery,2646
34,2010-08-03,Furniture,9423
34,2010-08-03,Toys,1561
34,2010-08-03,Health,7459
34,2010-08-03,Books,2806
34,2010-08-03,Sports,1875
34,2010-08-10,Electronics,7514
34,2010-08-10,Clothing,4735
34,2010-08-10,Grocery,5353
34,2010-08-10,Furniture,3476
34,2010-08-10,Toys,8761
34,2010-08-10,Health,1676
34,2010-08-10,Books,7806
34,2010-08-10,Sports,4756
34,2010-08-17,Electronics,9616
34,2010-08-17,Clothing,2600
34,2010-08-17,Grocery,6881
34,2010-08-17,Furniture,2340
34,2010-08-17,Toys,9821
34,2010-08-17,Health,4008
34,2010-08-17,Books,3065
34,2010-08-17,Sports,8934
34,2010-08-24,Electronics,1167
34,2010-08-24,Clothing,9208
34,2010-08-24,Grocery,8052
34,2010-08-24,Furniture,2545
34,2010-08-24,Toys,2530
34,2010-08-24,Health,4813
34,2010-08-24,Books,2497
34,2010-08-24,Sports,1542
34,2010-08-31,Electronics,9918
34,2010-08-31,Clothing,1378
34,2010-08-31,Grocery,5435
34,2010-08-31,Furniture,5302
34,2010-08-31,Toys,7282
34,2010-08-31,Health,4852
34,2010-08-31,Books,5821
34,2010-08-31,Sports,1673
34,2010-09-07,Electronics,4520
34,2010-09-07,Clothing,7346
34,2010-09-07,Grocery,3057
34,2010-09-07,Furniture,6195
34,2010-09-07,Toys,6865
34,2010-09-07,Health,1737
34,2010-09-07,Books,7147
34,2010-09-07,Sports,3653
34,2010-09-14,Electronics,8256
34,2010-09-14,Clothing,7749
34,2010-09-14,Grocery,6106
34,2010-09-14,Furniture,3147
34,2010-09-14,Toys,8426
34,2010-09-14,Health,2302
34,2010-09-14,Books,4075
34,2010-09-14,Sports,7733
34,2010-09-21,Electronics,5805
34,2010-09-21,Clothing,2700
34,2010-09-21,Grocery,8686
34,2010-09-21,Furniture,2024
34,2010-09-21,Toys,9791
34,2010-09-21,Health,2441
34,2010-09-21,Books,8347
34,2010-09-21,Sports,1645
34,2010-09-28,Electronics,8619
34,2010-09-28,Clothing,2991
34,2010-09-28,Grocery,6838
34,2010-09-28,Furniture,4372
34,2010-09-28,Toys,5747
34,2010-09-28,Health,2646
34,2010-09-28,Books,4141
34,2010-09-28,Sports,8028
34,2010-10-05,Electronics,5319
34,2010-10-05,Clothing,2754
34,2010-10-05,Grocery,1750
34,2010-10-05,Furniture,1842
34,2010-10-05,Toys,4414
34,2010-10-05,Health,8958
34,2010-10-05,Books,4510
34,2010-10-05,Sports,3303
34,2010-10-12,Electronics,2505
34,2010-10-12,Clothing,2427
34,2010-10-12,Grocery,4854
34,2010-10-12,Furniture,5071
34,2010-10-12,Toys,3374
34,2010-10-12,Health,6609
34,2010-10-12,Books,4805
34,2010-10-12,Sports,4935
34,2010-10-19,Electronics,2383
34,2010-10-19,Clothing,4276
34,2010-10-19,Grocery,1279
34,2010-10-19,Furniture,6174
34,2010-10-19,Toys,4978
34,2010-10-19,Health,3270
34,2010-10-19,Books,7861
34,2010-10-19,Sports,1683
34,2010-10-26,Electronics,1601
34,2010-10-26,Clothing,3043
34,2010-10-26,Grocery,2532
34,2010-10-26,Furniture,1960
34,2010-10-26,Toys,4077
34,2010-10-26,Health,1506
34,2010-10-26,Books,3315
34,2010-10-26,Sports,3803
34,2010-11-02,Electronics,6299
34,2010-11-02,Clothing,6149
34,2010-11-02,Grocery,4190
34,2010-11-02,Furniture,4788
34,2010-11-02,Toys,1733
34,2010-11-02,Health,5555
34,2010-11-02,Books,2661
34,2010-11-02,Sports,5553
34,2010-11-09,Electronics,5662
34,2010-11-09,Clothing,5134
34,2010-11-09,Grocery,1969
34,2010-11-09,Furniture,1261
34,2010-11-09,Toys,5279
34,2010-11-09,Health,5615
34,2010-11-09,Books,4599
34,2010-11-09,Sports,4959
34,2010-11-16,Electronics,1385
34,2010-11-16,Clothing,2034
34,2010-11-16,Grocery,2539
34,2010-11-16,Furniture,2806
34,2010-11-16,Toys,3056
34,2010-11-16,Health,2600
34,2010-11-16,Books,4687
34,2010-11-16,Sports,5790
34,2010-11-23,Electronics,1800
34,2010-11-23,Clothing,3069
34,2010-11-23,Grocery,8209
34,2010-11-23,Furniture,2485
34,2010-11-23,Toys,5173
34,2010-11-23,Health,7247
34,2010-11-23,Books,7122
34,2010-11-23,Sports,5814
34,2010-11-30,Electronics,9530
34,2010-11-30,Clothing,8966
34,2010-11-30,Grocery,9465
34,2010-11-30,Furniture,8051
34,2010-11-30,Toys,8847
34,2010-11-30,Health,4961
34,2010-11-30,Books,4756
34,2010-11-30,Sports,5528
34,2010-12-07,Electronics,9064
34,2010-12-07,Clothing,7753
34,2010-12-07,Grocery,7008
34,2010-12-07,Furniture,2283
34,2010-12-07,Toys,5091
34,2010-12-07,Health,3221
34,2010-12-07,Books,8121
34,2010-12-07,Sports,4512
34,2010-12-14,Electronics,7415
34,2010-12-14,Clothing,6768
34,2010-12-14,Grocery,3642
34,2010-12-14,Furniture,9069
34,2010-12-14,Toys,1555
34,2010-12-14,Health,3254
34,2010-12-14,Books,2140
34,2010-12-14,Sports,7148
34,2010-12-21,Electronics,8962
34,2010-12-21,Clothing,6745
34,2010-12-21,Grocery,2785
34,2010-12-21,Furniture,8592
34,2010-12-21,Toys,7131
34,2010-12-21,Health,4099
34,2010-12-21,Books,4615
34,2010-12-21,Sports,2240
34,2010-12-28,Electronics,9262
34,2010-12-28,Clothing,8931
34,2010-12-28,Grocery,3868
34,2010-12-28,Furniture,2544
34,2010-12-28,Toys,6089
34,2010-12-28,Health,3370
34,2010-12-28,Books,9100
34,2010-12-28,Sports,7357
34,2011-01-04,Electronics,2106
34,2011-01-04,Clothing,5708
34,2011-01-04,Grocery,8177
34,2011-01-04,Furniture,6967
34,2011-01-04,Toys,1280
34,2011-01-04,Health,5404
34,2011-01-04,Books,4021
34,2011-01-04,Sports,4070
34,2011-01-11,Electronics,2130
34,2011-01-11,Clothing,7298
34,2011-01-11,Grocery,9023
34,2011-01-11,Furniture,8616
34,2011-01-11,Toys,7739
34,2011-01-11,Health,8243
34,2011-01-11,Books,7084
34,2011-01-11,Sports,8504
34,2011-01-18,Electronics,2929
34,2011-01-18,Clothing,8127
34,2011-01-18,Grocery,9884
34,2011-01-18,Furniture,1713
34,2011-01-18,Toys,5725
34,2011-01-18,Health,7544
34,2011-01-18,Books,2827
34,2011-01-18,Sports,8783
34,2011-01-25,Electronics,7317
34,2011-01-25,Clothing,9492
34,2011-01-25,Grocery,5092
34,2011-01-25,Furniture,7246
34,2011-01-25,Toys,8331
34,2011-01-25,Health,2028
34,2011-01-25,Books,4918
34,2011-01-25,Sports,6720
34,2011-02-01,Electronics,2710
34,2011-02-01,Clothing,8328
34,2011-02-01,Grocery,5192
34,2011-02-01,Furniture,7821
34,2011-02-01,Toys,1387
34,2011-02-01,Health,2903
34,2011-02-01,Books,5259
34,2011-02-01,Sports,5776
34,2011-02-08,Electronics,2001
34,2011-02-08,Clothing,2159
34,2011-02-08,Grocery,5253
34,2011-02-08,Furniture,7541
34,2011-02-08,Toys,6421
34,2011-02-08,Health,3396
34,2011-02-08,Books,2347
34,2011-02-08,Sports,2537
34,2011-02-15,Electronics,2486
34,2011-02-15,Clothing,2782
34,2011-02-15,Grocery,3548
34,2011-02-15,Furniture,2750
34,2011-02-15,Toys,7885
34,2011-02-15,Health,6873
34,2011-02-15,Books,3235
34,2011-02-15,Sports,7272
34,2011-02-22,Electronics,4564
34,2011-02-22,Clothing,7240
34,2011-02-22,Grocery,6014
34,2011-02-22,Furniture,3224
34,2011-02-22,Toys,8151
34,2011-02-22,Health,5724
34,2011-02-22,Books,1969
34,2011-02-22,Sports,9127
34,2011-03-01,Electronics,9464
34,2011-03-01,Clothing,7542
34,2011-03-01,Grocery,3824
34,2011-03-01,Furniture,4518
34,2011-03-01,Toys,5020
34,2011-03-01,Health,5956
34,2011-03-01,Books,8977
34,2011-03-01,Sports,9820
34,2011-03-08,Electronics,5345
34,2011-03-08,Clothing,5607
34,2011-03-08,Grocery,1344
34,2011-03-08,Furniture,5642
34,2011-03-08,Toys,9747
34,2011-03-08,Health,6082
34,2011-03-08,Books,5010
34,2011-03-08,Sports,3919
34,2011-03-15,Electronics,1459
34,2011-03-15,Clothing,6226
34,2011-03-15,Grocery,3788
34,2011-03-15,Furniture,3811
34,2011-03-15,Toys,4115
34,2011-03-15,Health,9101
34,2011-03-15,Books,6544
34,2011-03-15,Sports,9251
34,2011-03-22,Electronics,5444
34,2011-03-22,Clothing,7541
34,2011-03-22,Grocery,2964
34,2011-03-22,Furniture,5769
34,2011-03-22,Toys,3596
34,2011-03-22,Health,5233
34,2011-03-22,Books,3665
34,2011-03-22,Sports,8280
34,2011-03-29,Electronics,3456
34,2011-03-29,Clothing,3412
34,2011-03-29,Grocery,8862
34,2011-03-29,Furniture,6391
34,2011-03-29,Toys,9023
34,2011-03-29,Health,5340
34,2011-03-29,Books,8266
34,2011-03-29,Sports,7714
34,2011-04-05,Electronics,7767
34,2011-04-05,Clothing,8455
34,2011-04-05,Grocery,8096
34,2011-04-05,Furniture,9402
34,2011-04-05,Toys,1533
34,2011-04-05,Health,1011
34,2011-04-05,Books,1516
34,2011-04-05,Sports,2724
34,2011-04-12,Electronics,3183
34,2011-04-12,Clothing,5541
34,2011-04-12,Grocery,8605
34,2011-04-12,Furniture,9364
34,2011-04-12,Toys,7655
34,2011-04-12,Health,2675
34,2011-04-12,Books,9195
34,2011-04-12,Sports,2610
34,2011-04-19,Electronics,3793
34,2011-04-19,Clothing,7247
34,2011-04-19,Grocery,6768
34,2011-04-19,Furniture,5377
34,2011-04-19,Toys,2500
34,2011-04-19,Health,5330
34,2011-04-19,Books,2725
34,2011-04-19,Sports,4928
34,2011-04-26,Electronics,6341
34,2011-04-26,Clothing,1455
34,2011-04-26,Grocery,2382
34,2011-04-26,Furniture,6724
34,2011-04-26,Toys,1557
34,2011-04-26,Health,7114
34,2011-04-26,Books,4990
34,2011-04-26,Sports,2168
34,2011-05-03,Electronics,2367
34,2011-05-03,Clothing,9348
34,2011-05-03,Grocery,5989
34,2011-05-03,Furniture,5957
34,2011-05-03,Toys,8295
34,2011-05-03,Health,1930
34,2011-05-03,Books,8342
34,2011-05-03,Sports,2281
34,2011-05-10,Electronics,5815
34,2011-05-10,Clothing,2176
34,2011-05-10,Grocery,1505
34,2011-05-10,Furniture,7223
34,2011-05-10,Toys,9416
34,2011-05-10,Health,4838
34,2011-05-10,Books,5052
34,2011-05-10,Sports,9371
34,2011-05-17,Electronics,1741
34,2011-05-17,Clothing,5409
34,2011-05-17,Grocery,6453
34,2011-05-17,Furniture,9499
34,2011-05-17,Toys,7183
34,2011-05-17,Health,2268
34,2011-05-17,Books,8989
34,2011-05-17,Sports,9049
34,2011-05-24,Electronics,4680
34,2011-05-24,Clothing,8312
34,2011-05-24,Grocery,5047
34,2011-05-24,Furniture,2643
34,2011-05-24,Toys,8595
34,2011-05-24,Health,6501
34,2011-05-24,Books,3663
34,2011-05-24,Sports,7341
34,2011-05-31,Electronics,4414
34,2011-05-31,Clothing,1032
34,2011-05-31,Grocery,7477
34,2011-05-31,Furniture,3281
34,2011-05-31,Toys,9721
34,2011-05-31,Health,5982
34,2011-05-31,Books,5914
34,2011-05-31,Sports,7887
34,2011-06-07,Electronics,2289
34,2011-06-07,Clothing,6100
34,2011-06-07,Grocery,2318
34,2011-06-07,Furniture,2463
34,2011-06-07,Toys,2584
34,2011-06-07,Health,1569
34,2011-06-07,Books,9037
34,2011-06-07,Sports,9342
34,2011-06-14,Electronics,6766
34,2011-06-14,Clothing,8468
34,2011-06-14,Grocery,5973
34,2011-06-14,Furniture,1344
34,2011-06-14,Toys,8478
34,2011-06-14,Health,2659
34,2011-06-14,Books,8884
34,2011-06-14,Sports,1933
34,2011-06-21,Electronics,5716
34,2011-06-21,Clothing,5245
34,2011-06-21,Grocery,6609
34,2011-06-21,Furniture,7274
34,2011-06-21,Toys,7746
34,2011-06-21,Health,4575
34,2011-06-21,Books,3551
34,2011-06-21,Sports,9186
34,2011-06-28,Electronics,6665
34,2011-06-28,Clothing,8178
34,2011-06-28,Grocery,9165
34,2011-06-28,Furniture,6380
34,2011-06-28,Toys,2011
34,2011-06-28,Health,5166
34,2011-06-28,Books,8331
34,2011-06-28,Sports,6914
34,2011-07-05,Electronics,1860
34,2011-07-05,Clothing,2439
34,2011-07-05,Grocery,4416
34,2011-07-05,Furniture,4953
34,2011-07-05,Toys,7760
34,2011-07-05,Health,7903
34,2011-07-05,Books,7615
34,2011-07-05,Sports,1161
34,2011-07-12,Electronics,9830
34,2011-07-12,Clothing,2057
34,2011-07-12,Grocery,2453
34,2011-07-12,Furniture,5826
34,2011-07-12,Toys,7897
34,2011-07-12,Health,3784
34,2011-07-12,Books,7310
34,2011-07-12,Sports,4367
34,2011-07-19,Electronics,5267
34,2011-07-19,Clothing,7966
34,2011-07-19,Grocery,8384
34,2011-07-19,Furniture,5294
34,2011-07-19,Toys,3097
34,2011-07-19,Health,5425
34,2011-07-19,Books,8497
34,2011-07-19,Sports,5389
34,2011-07-26,Electronics,3327
34,2011-07-26,Clothing,5459
34,2011-07-26,Grocery,5041
34,2011-07-26,Furniture,3618
34,2011-07-26,Toys,2754
34,2011-07-26,Health,8659
34,2011-07-26,Books,9128
34,2011-07-26,Sports,8089
34,2011-08-02,Electronics,6759
34,2011-08-02,Clothing,1697
34,2011-08-02,Grocery,4957
34,2011-08-02,Furniture,8909
34,2011-08-02,Toys,9704
34,2011-08-02,Health,1808
34,2011-08-02,Books,7555
34,2011-08-02,Sports,2038
34,2011-08-09,Electronics,9735
34,2011-08-09,Clothing,7232
34,2011-08-09,Grocery,6066
34,2011-08-09,Furniture,5841
34,2011-08-09,Toys,7282
34,2011-08-09,Health,9901
34,2011-08-09,Books,2313
34,2011-08-09,Sports,5401
34,2011-08-16,Electronics,7669
34,2011-08-16,Clothing,8345
34,2011-08-16,Grocery,7996
34,2011-08-16,Furniture,7733
34,2011-08-16,Toys,4315
34,2011-08-16,Health,9600
34,2011-08-16,Books,5814
34,2011-08-16,Sports,5722
34,2011-08-23,Electronics,6243
34,2011-08-23,Clothing,5333
34,2011-08-23,Grocery,3453
34,2011-08-23,Furniture,1562
34,2011-08-23,Toys,9054
34,2011-08-23,Health,5182
34,2011-08-23,Books,9104
34,2011-08-23,Sports,8500
34,2011-08-30,Electronics,9936
34,2011-08-30,Clothing,9561
34,2011-08-30,Grocery,6859
34,2011-08-30,Furniture,3091
34,2011-08-30,Toys,2320
34,2011-08-30,Health,6886
34,2011-08-30,Books,9657
34,2011-08-30,Sports,1472
34,2011-09-06,Electronics,8132
34,2011-09-06,Clothing,1235
34,2011-09-06,Grocery,6165
34,2011-09-06,Furniture,8900
34,2011-09-06,Toys,2678
34,2011-09-06,Health,5328
34,2011-09-06,Books,7560
34,2011-09-06,Sports,7064
34,2011-09-13,Electronics,1265
34,2011-09-13,Clothing,7333
34,2011-09-13,Grocery,3404
34,2011-09-13,Furniture,9330
34,2011-09-13,Toys,2952
34,2011-09-13,Health,9264
34,2011-09-13,Books,1162
34,2011-09-13,Sports,8973
34,2011-09-20,Electronics,1222
34,2011-09-20,Clothing,7093
34,2011-09-20,Grocery,1184
34,2011-09-20,Furniture,1094
34,2011-09-20,Toys,4872
34,2011-09-20,Health,1683
34,2011-09-20,Books,1975
34,2011-09-20,Sports,8346
34,2011-09-27,Electronics,9049
34,2011-09-27,Clothing,8468
34,2011-09-27,Grocery,1060
34,2011-09-27,Furniture,7215
34,2011-09-27,Toys,2460
34,2011-09-27,Health,9673
34,2011-09-27,Books,5078
34,2011-09-27,Sports,6325
34,2011-10-04,Electronics,7001
34,2011-10-04,Clothing,6651
34,2011-10-04,Grocery,4651
34,2011-10-04,Furniture,8745
34,2011-10-04,Toys,9008
34,2011-10-04,Health,7550
34,2011-10-04,Books,4806
34,2011-10-04,Sports,9681
34,2011-10-11,Electronics,1896
34,2011-10-11,Clothing,5300
34,2011-10-11,Grocery,3718
34,2011-10-11,Furniture,6000
34,2011-10-11,Toys,9209
34,2011-10-11,Health,8550
34,2011-10-11,Books,7879
34,2011-10-11,Sports,5738
34,2011-10-18,Electronics,5076
34,2011-10-18,Clothing,9733
34,2011-10-18,Grocery,8675
34,2011-10-18,Furniture,1197
34,2011-10-18,Toys,2265
34,2011-10-18,Health,6121
34,2011-10-18,Books,1976
34,2011-10-18,Sports,1608
34,2011-10-25,Electronics,1464
34,2011-10-25,Clothing,2261
34,2011-10-25,Grocery,8557
34,2011-10-25,Furniture,3029
34,2011-10-25,Toys,2817
34,2011-10-25,Health,1240
34,2011-10-25,Books,6734
34,2011-10-25,Sports,3856
34,2011-11-01,Electronics,6614
34,2011-11-01,Clothing,8228
34,2011-11-01,Grocery,2761
34,2011-11-01,Furniture,7910
34,2011-11-01,Toys,6571
34,2011-11-01,Health,8444
34,2011-11-01,Books,8406
34,2011-11-01,Sports,2940
34,2011-11-08,Electronics,3922
34,2011-11-08,Clothing,1412
34,2011-11-08,Grocery,8606
34,2011-11-08,Furniture,4223
34,2011-11-08,Toys,2103
34,2011-11-08,Health,6569
34,2011-11-08,Books,6796
34,2011-11-08,Sports,7526
34,2011-11-15,Electronics,9356
34,2011-11-15,Clothing,5804
34,2011-11-15,Grocery,2071
34,2011-11-15,Furniture,9559
34,2011-11-15,Toys,7791
34,2011-11-15,Health,8199
34,2011-11-15,Books,3554
34,2011-11-15,Sports,1612
34,2011-11-22,Electronics,9268
34,2011-11-22,Clothing,2051
34,2011-11-22,Grocery,3983
34,2011-11-22,Furniture,7543
34,2011-11-22,Toys,2226
34,2011-11-22,Health,5662
34,2011-11-22,Books,4154
34,2011-11-22,Sports,2274
34,2011-11-29,Electronics,3389
34,2011-11-29,Clothing,7557
34,2011-11-29,Grocery,1871
34,2011-11-29,Furniture,2961
34,2011-11-29,Toys,3154
34,2011-11-29,Health,5161
34,2011-11-29,Books,2075
34,2011-11-29,Sports,8330
34,2011-12-06,Electronics,6360
34,2011-12-06,Clothing,3035
34,2011-12-06,Grocery,1389
34,2011-12-06,Furniture,6141
34,2011-12-06,Toys,4862
34,2011-12-06,Health,6803
34,2011-12-06,Books,5077
34,2011-12-06,Sports,9553
34,2011-12-13,Electronics,9250
34,2011-12-13,Clothing,5580
34,2011-12-13,Grocery,7941
34,2011-12-13,Furniture,9531
34,2011-12-13,Toys,5581
34,2011-12-13,Health,3736
34,2011-12-13,Books,2039
34,2011-12-13,Sports,8665
34,2011-12-20,Electronics,9312
34,2011-12-20,Clothing,4813
34,2011-12-20,Grocery,7473
34,2011-12-20,Furniture,7227
34,2011-12-20,Toys,9936
34,2011-12-20,Health,5481
34,2011-12-20,Books,5543
34,2011-12-20,Sports,7216
34,2011-12-27,Electronics,8003
34,2011-12-27,Clothing,8060
34,2011-12-27,Grocery,5960
34,2011-12-27,Furniture,8867
34,2011-12-27,Toys,8043
34,2011-12-27,Health,2775
34,2011-12-27,Books,2908
34,2011-12-27,Sports,1587
34,2012-01-03,Electronics,7145
34,2012-01-03,Clothing,1382
34,2012-01-03,Grocery,9881
34,2012-01-03,Furniture,6231
34,2012-01-03,Toys,7004
34,2012-01-03,Health,9395
34,2012-01-03,Books,5121
34,2012-01-03,Sports,2876
34,2012-01-10,Electronics,7251
34,2012-01-10,Clothing,2700
34,2012-01-10,Grocery,2590
34,2012-01-10,Furniture,1867
34,2012-01-10,Toys,6661
34,2012-01-10,Health,3064
34,2012-01-10,Books,3345
34,2012-01-10,Sports,3640
34,2012-01-17,Electronics,8019
34,2012-01-17,Clothing,2050
34,2012-01-17,Grocery,4587
34,2012-01-17,Furniture,7818
34,2012-01-17,Toys,7592
34,2012-01-17,Health,7731
34,2012-01-17,Books,7383
34,2012-01-17,Sports,5899
34,2012-01-24,Electronics,5534
34,2012-01-24,Clothing,1522
34,2012-01-24,Grocery,9762
34,2012-01-24,Furniture,4339
34,2012-01-24,Toys,5208
34,2012-01-24,Health,3452
34,2012-01-24,Books,4473
34,2012-01-24,Sports,6125
34,2012-01-31,Electronics,8768
34,2012-01-31,Clothing,4185
34,2012-01-31,Grocery,2334
34,2012-01-31,Furniture,7195
34,2012-01-31,Toys,1299
34,2012-01-31,Health,5958
34,2012-01-31,Books,2085
34,2012-01-31,Sports,1083
34,2012-02-07,Electronics,8915
34,2012-02-07,Clothing,5056
34,2012-02-07,Grocery,2376
34,2012-02-07,Furniture,2692
34,2012-02-07,Toys,8826
34,2012-02-07,Health,1923
34,2012-02-07,Books,5985
34,2012-02-07,Sports,2498
34,2012-02-14,Electronics,6010
34,2012-02-14,Clothing,5598
34,2012-02-14,Grocery,4870
34,2012-02-14,Furniture,2725
34,2012-02-14,Toys,3810
34,2012-02-14,Health,6561
34,2012-02-14,Books,3294
34,2012-02-14,Sports,9616
34,2012-02-21,Electronics,5890
34,2012-02-21,Clothing,6177
34,2012-02-21,Grocery,9016
34,2012-02-21,Furniture,6603
34,2012-02-21,Toys,3371
34,2012-02-21,Health,8353
34,2012-02-21,Books,6618
34,2012-02-21,Sports,9253
34,2012-02-28,Electronics,6058
34,2012-02-28,Clothing,4558
34,2012-02-28,Grocery,2784
34,2012-02-28,Furniture,3916
34,2012-02-28,Toys,4444
34,2012-02-28,Health,1514
34,2012-02-28,Books,7194
34,2012-02-28,Sports,5712
34,2012-03-06,Electronics,9290
34,2012-03-06,Clothing,9514
34,2012-03-06,Grocery,6536
34,2012-03-06,Furniture,8850
34,2012-03-06,Toys,9113
34,2012-03-06,Health,5250
34,2012-03-06,Books,5637
34,2012-03-06,Sports,5241
34,2012-03-13,Electronics,6518
34,2012-03-13,Clothing,6730
34,2012-03-13,Grocery,3749
34,2012-03-13,Furniture,5884
34,2012-03-13,Toys,2931
34,2012-03-13,Health,5352
34,2012-03-13,Books,1438
34,2012-03-13,Sports,1536
34,2012-03-20,Electronics,9904
34,2012-03-20,Clothing,6926
34,2012-03-20,Grocery,7748
34,2012-03-20,Furniture,5314
34,2012-03-20,Toys,9118
34,2012-03-20,Health,5838
34,2012-03-20,Books,3766
34,2012-03-20,Sports,9174
34,2012-03-27,Electronics,1989
34,2012-03-27,Clothing,1301
34,2012-03-27,Grocery,2012
34,2012-03-27,Furniture,4650
34,2012-03-27,Toys,1246
34,2012-03-27,Health,3063
34,2012-03-27,Books,2358
34,2012-03-27,Sports,9131
34,2012-04-03,Electronics,2045
34,2012-04-03,Clothing,7761
34,2012-04-03,Grocery,5214
34,2012-04-03,Furniture,5601
34,2012-04-03,Toys,2778
34,2012-04-03,Health,9628
34,2012-04-03,Books,9994
34,2012-04-03,Sports,8272
34,2012-04-10,Electronics,5198
34,2012-04-10,Clothing,8375
34,2012-04-10,Grocery,6780
34,2012-04-10,Furniture,5800
34,2012-04-10,Toys,1824
34,2012-04-10,Health,4805
34,2012-04-10,Books,9495
34,2012-04-10,Sports,7310
34,2012-04-17,Electronics,9685
34,2012-04-17,Clothing,9278
34,2012-04-17,Grocery,4297
34,2012-04-17,Furniture,7045
34,2012-04-17,Toys,8089
34,2012-04-17,Health,7496
34,2012-04-17,Books,6864
34,2012-04-17,Sports,7493
34,2012-04-24,Electronics,6634
34,2012-04-24,Clothing,4820
34,2012-04-24,Grocery,7913
34,2012-04-24,Furniture,2049
34,2012-04-24,Toys,4601
34,2012-04-24,Health,7465
34,2012-04-24,Books,7439
34,2012-04-24,Sports,5865
34,2012-05-01,Electronics,8749
34,2012-05-01,Clothing,3983
34,2012-05-01,Grocery,7328
34,2012-05-01,Furniture,9719
34,2012-05-01,Toys,8173
34,2012-05-01,Health,1033
34,2012-05-01,Books,6186
34,2012-05-01,Sports,7398
34,2012-05-08,Electronics,8976
34,2012-05-08,Clothing,7546
34,2012-05-08,Grocery,1009
34,2012-05-08,Furniture,2727
34,2012-05-08,Toys,8542
34,2012-05-08,Health,3778
34,2012-05-08,Books,7732
